title,link,category,description,telephone,address,roadAddress,mapx,mapy,dong,category_keyword
나이스엔푸드,,음식점>한식,,,서울특별시 마포구 아현동 686 크레디트센터빌딩 지하1층,서울특별시 마포구 마포대로 217 크레디트센터빌딩 지하1층,1269564066,375535966,아현동,한식
아현죽집,,한식>죽,,,서울특별시 마포구 아현동 291-14,서울특별시 마포구 마포대로21길 62,1269553610,375558051,아현동,한식
푸노야 본점,https://www.instagram.com/purring_seoul,"음식점>카페,디저트",,,서울특별시 마포구 아현동 699 푸링,서울특별시 마포구 손기정로 5 푸링,1269607265,375577584,아현동,일식
수유리우동집 아현점,,"음식점>일식>우동,소바",,,서울특별시 마포구 아현동 327-28 1층,서울특별시 마포구 굴레방로 29-1 1층,1269554852,375566936,아현동,일식
무모한초밥 아현점,,"음식점>일식>초밥,롤",,,서울특별시 마포구 아현동 327-29,서울특별시 마포구 굴레방로 27-2,1269554575,375566353,아현동,일식
스시히바리,,"음식점>일식>초밥,롤",,,"서울특별시 마포구 아현동 347-17 1,2층","서울특별시 마포구 신촌로 232 1,2층",1269514039,375569143,아현동,일식
칭닌,,중식>중식당,,,서울특별시 마포구 아현동 801 공덕자이상가 2층,서울특별시 마포구 마포대로24길 4 공덕자이상가 2층,1269578938,375541537,아현동,중식
신난향꿀짜장,,중식>중식당,,,서울특별시 마포구 아현동 331-26 1층,서울특별시 마포구 신촌로32길 3-14 1층,1269539753,375568433,아현동,중식
양정원,,중식>중식당,,,서울특별시 마포구 아현동 699-6,서울특별시 마포구 손기정로 11,1269610919,375575953,아현동,중식
중흥각,,중식>중식당,,,서울특별시 마포구 아현동 347-1,서울특별시 마포구 신촌로 236-1,1269519440,375568960,아현동,중식
마라반점 마포아현점,,중식>중식당,,,서울특별시 마포구 아현동 744-4,서울특별시 마포구 마포대로24길 19,1269593842,375539275,아현동,중식
멜로즈,https://www.instagram.com/melrose_alldaybrunch/,음식점>양식,,,서울특별시 마포구 아현동 618-19 103호 멜로즈,서울특별시 마포구 마포대로 173-14 103호 멜로즈,1269536754,375512371,아현동,양식
스페인식당 더크래프트,https://www.instagram.com/thecraftkorea,음식점>스페인음식,,,서울특별시 마포구 아현동 331-4,서울특별시 마포구 신촌로 256-1,1269541823,375571101,아현동,양식
리틀에마스,https://www.instagram.com/littleemmass,음식점>피자,,,서울특별시 마포구 아현동 618-19 1층 107호,서울특별시 마포구 마포대로 173-14 1층 107호,1269536290,375511013,아현동,양식
반올림피자 아현점,https://banolimpizza.com,양식>피자,,,서울특별시 마포구 아현동 802 상가동 지2층 B201,서울특별시 마포구 마포대로 246 상가동 지2층 B201,1269583658,375559484,아현동,양식
스테프핫도그 아현점,,음식점>핫도그,,,서울특별시 마포구 아현동 346-10,서울특별시 마포구 신촌로 238,1269521832,375569827,아현동,양식
정성한줄 아현점,,음식점>분식,,,서울특별시 마포구 아현동 777 마포 레미안 푸르지오 상가4동 108호,서울특별시 마포구 마포대로 195 마포 레미안 푸르지오 상가4동 108호,1269533976,375514053,아현동,분식
청년다방 아현점,http://www.youngdabang.com/,음식점>분식,,,서울특별시 마포구 아현동 282-1 새한빌딩 1층 청년다방 아현점,서울특별시 마포구 굴레방로 13 새한빌딩 1층 청년다방 아현점,1269556599,375553411,아현동,분식
동대문엽기떡볶이 아현점,https://blog.naver.com/ddm_yupdduk,음식점>분식,,,서울특별시 마포구 아현동 282-1 1층,서울특별시 마포구 굴레방로 11 1층,1269559235,375550317,아현동,분식
우리할매떡볶이 아현점,http://wehalmae.co.kr/,음식점>분식,,,서울특별시 마포구 아현동 777 1단지상가 109호,서울특별시 마포구 마포대로 195 1단지상가 109호,1269538577,375550443,아현동,분식
파나델리,https://www.instagram.com/pan_adelie,"카페,디저트>베이커리",,,서울특별시 마포구 아현동 282-1,서울특별시 마포구 굴레방로 13,1269557427,375553079,아현동,브런치
고우즈온,https://www.instagram.com/goes_on_cafe,브런치카페,,,서울특별시 마포구 아현동 353-11 1층,서울특별시 마포구 신촌로 220 1층,1269501002,375567945,아현동,브런치
곱창파는<b>고깃집</b> 공덕본점,https://app.catchtable.co.kr/ct/shop/gpg201709?from=share&type=WAITING,"한식>육류,고기요리",,,서울특별시 마포구 아현동 618-19 마포센텀슬로우스퀘어 401호,서울특별시 마포구 마포대로 173-14 마포센텀슬로우스퀘어 401호,1269536224,375510075,아현동,고깃집
편백집 아현점,http://www.globaltable.co.kr,"음식점>한식>육류,고기요리",,,서울특별시 마포구 아현동 330-4,서울특별시 마포구 신촌로 264,1269549961,375571448,아현동,고깃집
식껍 애오개역점,,"음식점>한식>육류,고기요리",,,"서울특별시 마포구 아현동 604-2 105, 106호","서울특별시 마포구 마포대로 214 105, 106호",1269571078,375529221,아현동,고깃집
은성순대국,,음식점>한식,,,서울특별시 마포구 아현동 346-22,서울특별시 마포구 신촌로32길 6,1269531673,375568191,아현동,고깃집
평안도찹쌀순대 마포 애오개역점,,"육류,고기요리>순대,순댓국",,,서울특별시 마포구 아현동 780 상가207호,서울특별시 마포구 굴레방로1길 25 상가207호,1269560960,375538556,아현동,고깃집
스페이스투고,https://blog.naver.com/spacetogo,"문화,예술>갤러리,화랑",,,서울특별시 마포구 대흥동 801-1 101호,서울특별시 마포구 토정로25길 37 101호,1269399609,375446739,대흥동,전시
마포진짜원조최대포 본점,https://www.threads.com/@choidaepo_official?igshid=NTc4MTIwNjQ2YQ==,"한식>육류,고기요리",,,서울특별시 마포구 대흥동 183,서울특별시 마포구 백범로 105,1269430356,375475870,대흥동,한식
육림촌연탄구이,https://blog.naver.com/beekyung1234,"한식>육류,고기요리",,,서울특별시 마포구 대흥동 241-26 1층,서울특별시 마포구 백범로20길 12 1층,1269439892,375463821,대흥동,한식
개성손만두 마포점,,"한식>칼국수,만두",,,서울특별시 마포구 대흥동 337-80 안정빌딩,서울특별시 마포구 대흥로 64 안정빌딩,1269403618,375458829,대흥동,한식
풍년기사님식당,,한식>기사식당,,,서울특별시 마포구 대흥동 337-11 TAF빌딩,서울특별시 마포구 대흥로 54 TAF빌딩,1269397302,375451317,대흥동,한식
정든그릇 본점,http://instagram.com/jungdeun_bowl,음식점>일식>일식당,,,서울특별시 마포구 대흥동 325-13 1층 101호,서울특별시 마포구 독막로 239 1층 101호,1269401318,375469991,대흥동,일식
신촌즉석생우동,,"음식점>일식>우동,소바",,,서울특별시 마포구 대흥동 801-13,서울특별시 마포구 대흥로 38,1269387125,375441166,대흥동,일식
쿠츠 : 고이짱,http://instagram.com/goizzang,음식점>일식>돈가스,,,서울특별시 마포구 대흥동 405-6 1층 쿠츠,서울특별시 마포구 백범로16길 25 1층 쿠츠,1269420369,375464788,대흥동,일식
고미카츠,https://www.instagram.com/gomikatsu,음식점>일식>돈가스,,,서울특별시 마포구 대흥동 168-2 1층 고미카츠,서울특별시 마포구 백범로 99-6 1층 고미카츠,1269426750,375479721,대흥동,일식
정정,https://www.instagram.com/jungjung_20,"중식>딤섬,중식만두",,,서울특별시 마포구 대흥동 466-5,서울특별시 마포구 백범로24길 27,1269441668,375462333,대흥동,중식
홍콩반점0410 대흥역점,https://start.theborn.co.kr/prebrand_detail.php?bc=26,음식점>중식당,,,서울특별시 마포구 대흥동 803 상가 110호 홍콩반점 대흥역점,서울특별시 마포구 대흥로 79 상가 110호 홍콩반점 대흥역점,1269411012,375472223,대흥동,중식
정월,,중식>중식당,,,서울특별시 마포구 대흥동 245-3 1층,서울특별시 마포구 백범로16안길 9 1층,1269426223,375466134,대흥동,중식
옛날짜장기계우동,,중식>중식당,,,서울특별시 마포구 대흥동 37-7,서울특별시 마포구 대흥로 116,1269437812,375497626,대흥동,중식
신간짬뽕 마포점,https://www.instagram.com/singanjjamppong_mapo,중식>중식당,,,서울특별시 마포구 대흥동 802 1층 107호,서울특별시 마포구 독막로 288 1층 107호,1269451455,375445696,대흥동,중식
롯데리아 대흥역점,https://www.lotteria.com/,양식>햄버거,,,서울특별시 마포구 대흥동 803 동양엔파트,서울특별시 마포구 대흥로 79 동양엔파트,1269412818,375474489,대흥동,양식
고블린피자 공덕경의선숲길점,http://www.instagram.com/goblin_pizza,음식점>피자,,,서울특별시 마포구 대흥동 405-3 1층 고블린피자,서울특별시 마포구 독막로 257-1 1층 고블린피자,1269423201,375462631,대흥동,양식
파사주,http://catchtable.co.kr/passageseoul,음식점>프랑스음식,,,서울특별시 마포구 대흥동 436-1 1층,서울특별시 마포구 백범로20길 24-5 1층,1269438206,375459406,대흥동,양식
스위그,https://app.catchtable.co.kr/ct/shop/swig.vin,음식점>양식,,,서울특별시 마포구 대흥동 244-2 1층,서울특별시 마포구 백범로16안길 21 1층,1269432401,375464635,대흥동,양식
세끼김밥,,분식>종합분식,,,서울특별시 마포구 대흥동 131-1 세끼김밥,서울특별시 마포구 대흥로 92 세끼김밥,1269422552,375480262,대흥동,분식
김밥천국,,음식점>분식,,,서울특별시 마포구 대흥동 12-27 이대역푸르지오시티 1층 110호,서울특별시 마포구 신촌로 170 이대역푸르지오시티 1층 110호,1269446260,375564522,대흥동,분식
신촌맛집 떡볶이돈까스,,분식>종합분식,,,서울특별시 마포구 대흥동 32-24,서울특별시 마포구 대흥로20길 10,1269446745,375501824,대흥동,분식
온달만두<b>분식</b>,,분식>종합분식,,,서울특별시 마포구 대흥동 194-2,서울특별시 마포구 백범로 109,1269434353,375473870,대흥동,분식
더바스켓 대흥역점,https://blog.naver.com/thebasket,"음식점>치킨,닭강정",,,서울특별시 마포구 대흥동 266-1 1층,서울특별시 마포구 대흥로 86-1 1층,1269419714,375475839,대흥동,분식
커피앳웍스 경의선숲길점,https://coffeeatworks.kr,"음식점>카페,디저트>카페",,,서울특별시 마포구 대흥동 485-1 1동1층,서울특별시 마포구 독막로 279 1동1층,1269443095,375456858,대흥동,브런치
허그하우스,https://www.instagram.com/lovehughaus,음식점>양식,,,서울특별시 마포구 대흥동 246 2층,서울특별시 마포구 대흥로 80-34 2층,1269420098,375468335,대흥동,브런치
잼 베이커리,https://www.instagram.com/j.aimebakery,"카페,디저트>베이커리",,,서울특별시 마포구 대흥동 252-1 1층,서울특별시 마포구 대흥로 84-6 1층,1269419599,375473571,대흥동,브런치
<b>브런치</b>스튜디오 가죽공방,https://blog.naver.com/brunchstudio_,"생활,편의>공방",,,서울특별시 마포구 대흥동 376 2층,서울특별시 마포구 독막로38길 11-3 2층,1269416796,375456913,대흥동,브런치
지금식당 제철쌈밥 마포직영점,,음식점>한식,,,서울특별시 마포구 대흥동 241-1 1층,서울특별시 마포구 백범로 112-1 1층,1269437088,375469255,대흥동,고깃집
요수정,https://app.catchtable.co.kr/ct/shop/commalla85,음식점>한식,,,서울특별시 마포구 대흥동 248-9 상가 2층 요수정,서울특별시 마포구 대흥로 80-2 상가 2층 요수정,1269415803,375471367,대흥동,고깃집
육몽 홍대본점,https://litt.ly/yookmong_hongdae?utm_source=naver&utm_medium=place&utm_campaign=네이버플레이스,"한식>육류,고기요리",,,서울특별시 마포구 서교동 355-13 1-3층,서울특별시 마포구 양화로16길 19 1-3층,1269206933,375531962,서교동,한식
깃뜰 홍대본점,https://www.instagram.com/git_teul,"한식>육류,고기요리",,,"서울특별시 마포구 서교동 395-20 1, 2층","서울특별시 마포구 잔다리로3안길 27 1, 2층",1269197919,375504106,서교동,한식
핵밥 홍대점,https://www.hecbob.com/,음식점>일식>덮밥,,,서울특별시 마포구 서교동 344-15 1층,서울특별시 마포구 홍익로 6 1층,1269239442,375533024,서교동,한식
카츠업 홍대점,https://blog.naver.com/katsup,음식점>일식>돈가스,,,서울특별시 마포구 서교동 486 서교푸르지오 101동 142호,서울특별시 마포구 홍익로 10 서교푸르지오 101동 142호,1269234358,375541052,서교동,일식
우와 홍대본점,https://app.catchtable.co.kr/ct/shop/woowaa_hongdae,음식점>일식>일식당,,,서울특별시 마포구 서교동 364-10 2층,서울특별시 마포구 와우산로21길 21-16 2층,1269222234,375517143,서교동,일식
카와카츠 본점,https://app.catchtable.co.kr/ct/shop/kawakatsu,음식점>일식>돈가스,,,서울특별시 마포구 서교동 465-1 1층 102호,서울특별시 마포구 동교로 126 1층 102호,1269160867,375547417,서교동,일식
하이디라오 홍대점,https://app.catchtable.co.kr/ct/shop/hidirao_hongdae?type=VISIT_RESERVATION,음식점>중식당,,,서울특별시 마포구 동교동 166-14 와이즈파크 5층,서울특별시 마포구 양화로 176 동교동 와이즈파크 5층,1269249991,375572510,서교동,중식
손오공마라탕 동교동점,,중식>중식당,,,서울특별시 마포구 동교동 169-14 2층,서울특별시 마포구 양화로18길 15 2층,1269248884,375565852,서교동,중식
마라공방 홍대점,https://blog.naver.com/maragongbang,중식>마라탕,,,서울특별시 마포구 동교동 164-1 2층,서울특별시 마포구 양화로18길 12 2층,1269246251,375564832,서교동,중식
